# 
# 
# EIS/Hinode Spectrum for eis_l1_20130708_002042
# px = 3
# py = 55
# ref wave = 202.044
# 
# wavelengths - Angstrom
# counts - intensities in counts
# ints_pre - erg/cm^2/s/sr/A from pre-flight calibration
# ints_nrl - erg/cm^2/s/sr/A from NRL in-flight calibration
# 
# missing data = -100.                                                             
# 
# TIME STAMP = Thu Feb 11 06:59:47 2016
# WARNING: Spectrum generated with beta software
# 
#     WAVE        COUNTS         ERROR      INTS_PRE       ERR_PRE      INTS_NRL       ERR_NRL
# Start Window 1
   195.176     4.848e+03     6.963e+01     2.590e+04     3.720e+02     2.086e+04     2.996e+02
   195.198     2.163e+03     4.650e+01     1.155e+04     2.483e+02     9.305e+03     2.001e+02
   195.221     9.099e+02     3.016e+01     4.855e+03     1.609e+02     3.915e+03     1.298e+02
   195.243     5.096e+02     2.257e+01     2.717e+03     1.204e+02     2.193e+03     9.715e+01
   195.265     4.197e+02     2.049e+01     2.237e+03     1.092e+02     1.807e+03     8.819e+01
   195.287     4.056e+02     2.014e+01     2.160e+03     1.072e+02     1.746e+03     8.671e+01
   195.310     3.200e+02     1.789e+01     1.703e+03     9.520e+01     1.378e+03     7.704e+01
   195.332     2.492e+02     1.579e+01     1.326e+03     8.397e+01     1.074e+03     6.800e+01
   195.354     3.409e+02     1.846e+01     1.812e+03     9.816e+01     1.469e+03     7.956e+01
   195.377     5.121e+02     2.263e+01     2.721e+03     1.202e+02     2.207e+03     9.754e+01
   195.399     5.284e+02     2.299e+01     2.806e+03     1.221e+02     2.278e+03     9.912e+01
   195.421     3.808e+02     1.951e+01     2.021e+03     1.036e+02     1.642e+03     8.417e+01
   195.443     2.588e+02     1.609e+01     1.373e+03     8.535e+01     1.117e+03     6.942e+01
   195.466     2.420e+02     1.556e+01     1.283e+03     8.250e+01     1.045e+03     6.716e+01
   195.488     2.506e+02     1.583e+01     1.328e+03     8.392e+01     1.082e+03     6.838e+01
   195.510     2.807e+02     1.675e+01     1.487e+03     8.877e+01     1.213e+03     7.240e+01
   195.533     3.002e+02     1.733e+01     1.590e+03     9.177e+01     1.298e+03     7.491e+01
   195.555     2.898e+02     1.702e+01     1.535e+03     9.014e+01     1.254e+03     7.365e+01
   195.577     2.205e+02     1.485e+01     1.167e+03     7.859e+01     9.543e+02     6.427e+01
   195.599     1.513e+02     1.230e+01     8.008e+02     6.510e+01     6.555e+02     5.328e+01
   195.622     1.334e+02     1.155e+01     7.055e+02     6.109e+01     5.780e+02     5.005e+01
   195.644     1.104e+02     1.051e+01     5.839e+02     5.557e+01     4.788e+02     4.557e+01
   195.666     1.088e+02     1.043e+01     5.754e+02     5.516e+01     4.723e+02     4.528e+01
   195.689     1.232e+02     1.110e+01     6.511e+02     5.867e+01     5.349e+02     4.820e+01
   195.711     1.639e+02     1.280e+01     8.662e+02     6.766e+01     7.124e+02     5.565e+01
   195.733     1.924e+02     1.387e+01     1.017e+03     7.331e+01     8.372e+02     6.035e+01
   195.755     1.716e+02     1.310e+01     9.067e+02     6.921e+01     7.471e+02     5.703e+01
   195.778     1.346e+02     1.160e+01     7.110e+02     6.129e+01     5.864e+02     5.055e+01
   195.800     1.149e+02     1.072e+01     6.068e+02     5.662e+01     5.009e+02     4.674e+01
   195.822     1.281e+02     1.132e+01     6.767e+02     5.979e+01     5.592e+02     4.941e+01
   195.845     1.387e+02     1.178e+01     7.326e+02     6.221e+01     6.060e+02     5.146e+01
   195.867     1.207e+02     1.099e+01     6.376e+02     5.804e+01     5.280e+02     4.806e+01
   195.889     1.174e+02     1.084e+01     6.204e+02     5.725e+01     5.142e+02     4.745e+01
   195.911     1.214e+02     1.102e+01     6.414e+02     5.821e+01     5.322e+02     4.830e+01
   195.934     2.151e+02     1.467e+01     1.136e+03     7.748e+01     9.437e+02     6.435e+01
   195.956     3.265e+02     1.807e+01     1.725e+03     9.547e+01     1.434e+03     7.937e+01
   195.978     3.434e+02     1.853e+01     1.815e+03     9.792e+01     1.510e+03     8.149e+01
   196.001     2.663e+02     1.632e+01     1.407e+03     8.624e+01     1.172e+03     7.184e+01
   196.023     1.855e+02     1.362e+01     9.802e+02     7.197e+01     8.174e+02     6.002e+01
   196.045     1.382e+02     1.175e+01     7.302e+02     6.212e+01     6.095e+02     5.185e+01
   196.067     1.173e+02     1.083e+01     6.200e+02     5.724e+01     5.180e+02     4.783e+01
   196.090     1.105e+02     1.051e+01     5.842e+02     5.557e+01     4.887e+02     4.648e+01
   196.112     1.059e+02     1.029e+01     5.595e+02     5.438e+01     4.685e+02     4.553e+01
   196.134     1.115e+02     1.056e+01     5.896e+02     5.583e+01     4.942e+02     4.679e+01
   196.156     1.047e+02     1.023e+01     5.533e+02     5.408e+01     4.643e+02     4.538e+01
   196.179     1.264e+02     1.124e+01     6.685e+02     5.945e+01     5.615e+02     4.994e+01
   196.201     1.713e+02     1.309e+01     9.058e+02     6.921e+01     7.616e+02     5.819e+01
   196.223     1.826e+02     1.351e+01     9.659e+02     7.148e+01     8.130e+02     6.016e+01
   196.246     1.885e+02     1.373e+01     9.975e+02     7.264e+01     8.405e+02     6.121e+01
   196.268     1.633e+02     1.278e+01     8.640e+02     6.762e+01     7.288e+02     5.704e+01
   196.290     1.286e+02     1.134e+01     6.808e+02     6.003e+01     5.749e+02     5.069e+01
   196.312     1.051e+02     1.025e+01     5.567e+02     5.429e+01     4.706e+02     4.590e+01
   196.335     9.293e+01     9.640e+00     4.922e+02     5.106e+01     4.165e+02     4.321e+01
   196.357     9.746e+01     9.872e+00     5.164e+02     5.231e+01     4.375e+02     4.431e+01
   196.379     1.119e+02     1.058e+01     5.932e+02     5.607e+01     5.031e+02     4.756e+01
   196.402     1.298e+02     1.139e+01     6.883e+02     6.041e+01     5.844e+02     5.129e+01
   196.424     1.988e+02     1.410e+01     1.055e+03     7.481e+01     8.966e+02     6.358e+01
   196.446     4.912e+02     2.216e+01     2.607e+03     1.176e+02     2.218e+03     1.001e+02
   196.468     1.357e+03     3.684e+01     7.207e+03     1.956e+02     6.139e+03     1.666e+02
   196.491     2.411e+03     4.911e+01     1.281e+04     2.609e+02     1.093e+04     2.225e+02
   196.513     3.091e+03     5.560e+01     1.643e+04     2.956e+02     1.403e+04     2.523e+02
   196.535     2.493e+03     4.993e+01     1.326e+04     2.656e+02     1.134e+04     2.270e+02
   196.558     1.438e+03     3.792e+01     7.653e+03     2.018e+02     6.548e+03     1.727e+02
   196.580     9.498e+02     3.082e+01     5.059e+03     1.641e+02     4.333e+03     1.406e+02
   196.602     1.490e+03     3.860e+01     7.943e+03     2.058e+02     6.811e+03     1.764e+02
   196.624     2.443e+03     4.942e+01     1.303e+04     2.636e+02     1.118e+04     2.263e+02
   196.647     2.711e+03     5.206e+01     1.447e+04     2.779e+02     1.243e+04     2.388e+02
   196.669     2.034e+03     4.510e+01     1.086e+04     2.409e+02     9.346e+03     2.072e+02
   196.691     9.969e+02     3.157e+01     5.330e+03     1.688e+02     4.590e+03     1.454e+02
   196.714     3.914e+02     1.978e+01     2.094e+03     1.059e+02     1.806e+03     9.127e+01
   196.736     1.972e+02     1.404e+01     1.056e+03     7.522e+01     9.118e+02     6.492e+01
   196.758     1.888e+02     1.374e+01     1.012e+03     7.367e+01     8.746e+02     6.365e+01
   196.780     2.503e+02     1.582e+01     1.343e+03     8.490e+01     1.162e+03     7.343e+01
   196.803     2.945e+02     1.716e+01     1.582e+03     9.219e+01     1.370e+03     7.982e+01
   196.825     2.728e+02     1.652e+01     1.467e+03     8.882e+01     1.272e+03     7.699e+01
   196.847     2.445e+02     1.564e+01     1.316e+03     8.417e+01     1.142e+03     7.303e+01
   196.870     2.871e+02     1.694e+01     1.547e+03     9.132e+01     1.344e+03     7.932e+01
   196.892     3.774e+02     1.943e+01     2.036e+03     1.048e+02     1.771e+03     9.114e+01
   196.914     4.272e+02     2.067e+01     2.308e+03     1.116e+02     2.009e+03     9.718e+01
   196.936     3.795e+02     1.948e+01     2.053e+03     1.054e+02     1.789e+03     9.181e+01
   196.959     3.375e+02     1.837e+01     1.828e+03     9.949e+01     1.594e+03     8.678e+01
   196.981     4.467e+02     2.114e+01     2.422e+03     1.146e+02     2.115e+03     1.001e+02
   197.003     6.561e+02     2.562e+01     3.563e+03     1.391e+02     3.114e+03     1.216e+02
   197.026     6.252e+02     2.500e+01     3.398e+03     1.359e+02     2.973e+03     1.189e+02
   197.048     4.522e+02     2.127e+01     2.461e+03     1.157e+02     2.156e+03     1.014e+02
   197.070     2.489e+02     1.578e+01     1.356e+03     8.596e+01     1.189e+03     7.538e+01
   197.092     1.390e+02     1.179e+01     7.581e+02     6.431e+01     6.655e+02     5.645e+01
   197.115     1.050e+02     1.025e+01     5.735e+02     5.597e+01     5.040e+02     4.918e+01
   197.137     9.678e+01     9.838e+00     5.293e+02     5.380e+01     4.656e+02     4.733e+01
   197.159     9.437e+01     9.715e+00     5.168e+02     5.320e+01     4.551e+02     4.685e+01
   197.181     1.021e+02     1.011e+01     5.601e+02     5.542e+01     4.938e+02     4.886e+01
   197.204     1.003e+02     1.002e+01     5.510e+02     5.500e+01     4.863e+02     4.855e+01
   197.226     1.045e+02     1.022e+01     5.746e+02     5.621e+01     5.077e+02     4.967e+01
   197.248     1.055e+02     1.027e+01     5.812e+02     5.658e+01     5.141e+02     5.004e+01
   197.271     9.855e+01     9.927e+00     5.436e+02     5.475e+01     4.813e+02     4.848e+01
   197.293     1.075e+02     1.037e+01     5.938e+02     5.727e+01     5.263e+02     5.076e+01
   197.315     1.390e+02     1.179e+01     7.690e+02     6.523e+01     6.823e+02     5.788e+01
   197.337     2.237e+02     1.496e+01     1.240e+03     8.288e+01     1.101e+03     7.362e+01
   197.360     3.521e+02     1.876e+01     1.954e+03     1.042e+02     1.738e+03     9.261e+01
   197.382     5.549e+02     2.356e+01     3.085e+03     1.310e+02     2.746e+03     1.166e+02
   197.404     7.813e+02     2.795e+01     4.352e+03     1.557e+02     3.877e+03     1.387e+02
   197.427     9.376e+02     3.062e+01     5.231e+03     1.709e+02     4.666e+03     1.524e+02
   197.449     7.201e+02     2.683e+01     4.025e+03     1.500e+02     3.594e+03     1.339e+02
   197.471     3.789e+02     1.947e+01     2.122e+03     1.090e+02     1.896e+03     9.742e+01
   197.493     2.093e+02     1.447e+01     1.174e+03     8.117e+01     1.050e+03     7.261e+01
   197.516     1.702e+02     1.305e+01     9.567e+02     7.334e+01     8.566e+02     6.567e+01
   197.538     1.701e+02     1.304e+01     9.579e+02     7.346e+01     8.585e+02     6.583e+01
   197.560     1.566e+02     1.251e+01     8.840e+02     7.064e+01     7.930e+02     6.337e+01
   197.583     1.713e+02     1.309e+01     9.692e+02     7.404e+01     8.702e+02     6.648e+01
   197.605     1.622e+02     1.274e+01     9.193e+02     7.219e+01     8.262e+02     6.487e+01
   197.627     1.207e+02     1.098e+01     6.854e+02     6.240e+01     6.165e+02     5.613e+01
   197.649     1.031e+02     1.015e+01     5.868e+02     5.780e+01     5.283e+02     5.203e+01
   197.672     7.816e+01     8.841e+00     4.459e+02     5.044e+01     4.018e+02     4.545e+01
   197.694     6.145e+01     7.839e+00     3.514e+02     4.483e+01     3.169e+02     4.043e+01
   197.716     6.852e+01     8.278e+00     3.928e+02     4.745e+01     3.545e+02     4.283e+01
   197.739     7.672e+01     8.759e+00     4.408e+02     5.033e+01     3.982e+02     4.546e+01
   197.761     1.091e+02     1.045e+01     6.286e+02     6.017e+01     5.683e+02     5.440e+01
   197.783     1.401e+02     1.183e+01     8.087e+02     6.834e+01     7.316e+02     6.182e+01
   197.805     2.081e+02     1.442e+01     1.204e+03     8.350e+01     1.090e+03     7.560e+01
   197.828     3.341e+02     1.828e+01     1.939e+03     1.061e+02     1.757e+03     9.612e+01
   197.850     4.447e+02     2.109e+01     2.588e+03     1.227e+02     2.346e+03     1.113e+02
   197.872     4.104e+02     2.026e+01     2.395e+03     1.182e+02     2.173e+03     1.072e+02
   197.894     2.891e+02     1.700e+01     1.691e+03     9.948e+01     1.536e+03     9.032e+01
   197.917     1.820e+02     1.349e+01     1.068e+03     7.915e+01     9.701e+02     7.190e+01
   197.939     1.352e+02     1.163e+01     7.957e+02     6.842e+01     7.233e+02     6.220e+01
   197.961     1.289e+02     1.135e+01     7.607e+02     6.700e+01     6.919e+02     6.094e+01
   197.984     1.390e+02     1.179e+01     8.226e+02     6.977e+01     7.486e+02     6.349e+01
   198.006     1.637e+02     1.280e+01     9.717e+02     7.594e+01     8.848e+02     6.915e+01
   198.028     1.796e+02     1.340e+01     1.069e+03     7.974e+01     9.736e+02     7.266e+01
   198.050     1.649e+02     1.284e+01     9.840e+02     7.663e+01     8.971e+02     6.986e+01
   198.073     1.353e+02     1.163e+01     8.097e+02     6.961e+01     7.386e+02     6.350e+01
   198.095     9.769e+01     9.884e+00     5.863e+02     5.932e+01     5.352e+02     5.414e+01
   198.117     8.043e+01     8.968e+00     4.841e+02     5.398e+01     4.421e+02     4.930e+01
   198.140     8.886e+01     9.427e+00     5.364e+02     5.690e+01     4.902e+02     5.200e+01
   198.162     9.908e+01     9.954e+00     5.999e+02     6.027e+01     5.485e+02     5.510e+01
   198.184     1.014e+02     1.007e+01     6.156e+02     6.114e+01     5.631e+02     5.593e+01
   198.206     9.620e+01     9.808e+00     5.860e+02     5.975e+01     5.363e+02     5.468e+01
   198.229     8.971e+01     9.471e+00     5.482e+02     5.788e+01     5.019e+02     5.299e+01
   198.251     8.145e+01     9.025e+00     4.993e+02     5.533e+01     4.574e+02     5.068e+01
   198.273     8.113e+01     9.007e+00     4.990e+02     5.540e+01     4.572e+02     5.076e+01
   198.296     1.040e+02     1.020e+01     6.415e+02     6.292e+01     5.881e+02     5.768e+01
   198.318     1.300e+02     1.140e+01     8.048e+02     7.059e+01     7.380e+02     6.473e+01
   198.340     1.364e+02     1.168e+01     8.475e+02     7.256e+01     7.775e+02     6.656e+01
   198.362     1.275e+02     1.129e+01     7.947e+02     7.038e+01     7.293e+02     6.459e+01
   198.385     1.160e+02     1.077e+01     7.253e+02     6.736e+01     6.658e+02     6.183e+01
   198.407     1.159e+02     1.076e+01     7.273e+02     6.757e+01     6.679e+02     6.204e+01
   198.429     1.248e+02     1.117e+01     7.864e+02     7.038e+01     7.223e+02     6.465e+01
   198.452     1.340e+02     1.157e+01     8.471e+02     7.318e+01     7.782e+02     6.723e+01
   198.474     1.597e+02     1.264e+01     1.013e+03     8.018e+01     9.310e+02     7.368e+01
   198.496     3.907e+02     1.977e+01     2.489e+03     1.259e+02     2.287e+03     1.157e+02
   198.518     7.656e+02     2.767e+01     4.895e+03     1.769e+02     4.499e+03     1.626e+02
   198.541     1.088e+03     3.299e+01     6.983e+03     2.117e+02     6.419e+03     1.946e+02
   198.563     9.780e+02     3.127e+01     6.301e+03     2.015e+02     5.793e+03     1.852e+02
   198.585     6.424e+02     2.534e+01     4.155e+03     1.639e+02     3.820e+03     1.507e+02
   198.607     3.465e+02     1.862e+01     2.250e+03     1.209e+02     2.069e+03     1.112e+02
   198.630     1.651e+02     1.285e+01     1.077e+03     8.378e+01     9.901e+02     7.704e+01
   198.652     8.976e+01     9.474e+00     5.876e+02     6.202e+01     5.404e+02     5.703e+01
   198.674     6.951e+01     8.337e+00     4.569e+02     5.481e+01     4.202e+02     5.039e+01
   198.697     8.829e+01     9.396e+00     5.828e+02     6.202e+01     5.358e+02     5.703e+01
   198.719     1.139e+02     1.067e+01     7.551e+02     7.075e+01     6.942e+02     6.504e+01
   198.741     1.460e+02     1.208e+01     9.717e+02     8.043e+01     8.933e+02     7.394e+01
   198.763     1.448e+02     1.203e+01     9.684e+02     8.046e+01     8.900e+02     7.396e+01
   198.786     1.518e+02     1.232e+01     1.019e+03     8.274e+01     9.367e+02     7.603e+01
   198.808     1.988e+02     1.410e+01     1.341e+03     9.510e+01     1.232e+03     8.737e+01
   198.830     2.293e+02     1.514e+01     1.554e+03     1.026e+02     1.427e+03     9.424e+01
   198.853     2.159e+02     1.469e+01     1.469e+03     1.000e+02     1.349e+03     9.183e+01
   198.875     1.525e+02     1.235e+01     1.043e+03     8.444e+01     9.573e+02     7.752e+01
   198.897     1.117e+02     1.057e+01     7.676e+02     7.261e+01     7.044e+02     6.663e+01
   198.919     1.213e+02     1.101e+01     8.372e+02     7.601e+01     7.680e+02     6.973e+01
   198.942     1.414e+02     1.189e+01     9.807e+02     8.246e+01     8.992e+02     7.561e+01
   198.964     1.338e+02     1.157e+01     9.322e+02     8.059e+01     8.544e+02     7.387e+01
   198.986     1.093e+02     1.046e+01     7.656e+02     7.321e+01     7.014e+02     6.707e+01
   199.008     7.758e+01     8.808e+00     5.458e+02     6.196e+01     4.998e+02     5.674e+01
   199.031     5.299e+01     7.279e+00     3.744e+02     5.144e+01     3.428e+02     4.709e+01
   199.053     5.659e+01     7.522e+00     4.017e+02     5.341e+01     3.676e+02     4.887e+01
   199.075     6.257e+01     7.910e+00     4.464e+02     5.643e+01     4.083e+02     5.161e+01
   199.098     8.268e+01     9.093e+00     5.926e+02     6.517e+01     5.418e+02     5.959e+01
   199.120     1.003e+02     1.002e+01     7.225e+02     7.213e+01     6.603e+02     6.592e+01
   199.142     1.086e+02     1.042e+01     7.860e+02     7.542e+01     7.180e+02     6.889e+01
   199.164     1.274e+02     1.129e+01     9.263e+02     8.207e+01     8.457e+02     7.493e+01
   199.187     1.775e+02     1.332e+01     1.298e+03     9.738e+01     1.184e+03     8.886e+01
   199.209     2.835e+02     1.684e+01     2.082e+03     1.237e+02     1.899e+03     1.128e+02
   199.231     3.352e+02     1.831e+01     2.474e+03     1.351e+02     2.255e+03     1.232e+02
